LINK,CATEGORY,TITLE,SUMMARY,SENTIMENT,PUB_DATE,CLICKBAIT_PROB,ARTICLE_TYPE,TYPE_PROB
https://n.news.naver.com/mnews/article/422/0000850899?sid=101,방산/우주항공,"한화에어로, 육군-방산업체 간담회 참가…군수지원체계 수출 추진",한화에어로스페이스는 육군과 민군 MRO 협력을 위한 간담회에 참가하여 한국형 MRO 수출 계획을 발표했다.,호재,2026-04-02 16:19,56.4,추론형,87.4
https://n.news.naver.com/mnews/article/014/0005501691?sid=101,방산/우주항공,"한화에어로, 육군과 K-MRO 수출 협력 본격화",한화에어로스페이스는 육군과 'K-MRO' 사업의 해외 수출을 위해 협력을 본격화한다.,호재,2026-04-02 15:18,36.1,사실형,88.8
https://n.news.naver.com/mnews/article/016/0002623809?sid=102,방산/우주항공,"K-방산, ‘수출·기술’ 두 마리 토끼 다 잡는다",2026 이순신 방위 산업전은 K-방산의 글로벌 경쟁력을 입증하며 실질적인 비즈니스 성과 창출에 집중했다.,호재,2026-04-02 14:30,69.9,사실형,65.0
https://n.news.naver.com/mnews/article/003/0013852046?sid=101,방산/우주항공,전쟁 포화 속에 방산·건설株 웃고 자동차·항공株 울었다,이란 전쟁으로 국내 증시 업종별 온도차가 뚜렷해지고 있는 상황이다.,호재,2026-03-29 08:00,15.9,사실형,86.3
https://n.news.naver.com/mnews/article/003/0013856745?sid=101,방산/우주항공,"한화오션, 이순신방위산업전 참가…""미래 K해양방산 기술 전시""",한화오션이 K해양방산 기술을 전시하며 미래 기술을 선보일 예정입니다.,호재,2026-03-31 11:55,50.6,사실형,93.4
https://n.news.naver.com/mnews/article/014/0005501798?sid=101,방산/우주항공,"한화에어로, 육군과 손잡고 군수지원체계 수출 추진","한화에어로스페이스는 육군과 함께 K-MRO 사업의 해외 수출을 위해 협력을 본격화하고, 민군 협력이 확대된다.",호재,2026-04-02 18:04,27.3,사실형,97.8
https://n.news.naver.com/mnews/article/374/0000502227?sid=101,IT/반도체,"美 AI전력 인프라 액티브 등 ETF 4종, 7일 신규상장",한국거래소는 7일 신규상장하는 ETF 4종에 대한 정보를 발표했습니다.,호재,2026-04-03 17:09,59.0,추론형,49.8
https://n.news.naver.com/mnews/article/011/0004606852?sid=101,2차전지,"유니드, 2차전지 스타트업 리베스트에 100억원 추가 투자",유니드는 2차전지 스타트업 리베스트에 100억원 추가 투자하여 사업 포트폴리오 확장과 미래 성장 동력 확보를 위한 전략적 결정이다.,호재,2026-04-03 14:55,32.8,사실형,73.1
https://n.news.naver.com/mnews/article/014/0005501929?sid=101,2차전지,“전쟁 덕분에...”봄바람 난 이차전지ETF,전쟁 덕분에 이차전지 ETF가 평균 20% 이상 상승했다.,호재,2026-04-02 22:28,27.3,사실형,91.6
https://n.news.naver.com/mnews/article/079/0004125751?sid=102,IT/플랫폼,"네이버웹툰 ""창작자 수익 4조1500억""…700억 추가 투자",네이버웹툰이 최근 5년간 창작자에게 지급한 누적 수익이 4조1500억원을 돌파했다고 밝혔다.,호재,2026-03-17 14:57,42.2,사실형,71.84928590477284
https://n.news.naver.com/mnews/article/015/0005270958?sid=103,자동차/모빌리티,현대차 '아이오닉6 N' 결국 일냈다…'포르쉐까지 잡을 줄은',현대차그룹의 아이오닉6 N이 '2026 월드카 어워즈'에서 '세계 올해의 고성능 자동차' 부문 최고상을 수상했다.,호재,2026-04-05 09:01,24.9,사실형,82.26198335178196
https://n.news.naver.com/mnews/article/011/0004607167?sid=101,자동차/모빌리티,"“현대차·기아, 이제 포르쉐랑 동급” 이 말 진짜?…‘아이오닉6 N’ 대...",현대차그룹의 아이오닉6 N이 월드카 어워즈 '세계 올해의 고성능 자동차' 부문에서 최고상을 수상했다.,호재,2026-04-05 14:41,20.2,사실형,74.23074087128043
https://n.news.naver.com/mnews/article/016/0002624917?sid=101,자동차/모빌리티,"현대차 ‘아이오닉 6 N’, 포르쉐·맥라렌·BMW 주름잡던 무대서 주인공...",현대차그룹의 전기차 전용 플랫폼 E-GMP를 기반으로 한 아이오닉 6 N이 2026 월드카 어워즈에서 고성능 차 부문 '최고상'을 수상했다.,호재,2026-04-05 18:43,30.8,사실형,73.69358986616135
https://n.news.naver.com/mnews/article/030/0003414650?sid=103,자동차/모빌리티,"“포르쉐·아우디·BMW 비켜”...현대차, 고성능차 시장 '지각변동'","현대차그룹이 포르쉐, 아우디, BMW와 같은 프리미엄 브랜드가 주도하던 고성능차 시장에 지각변동을 일으키고 있다.",호재,2026-04-05 11:17,29.4,사실형,65.21409451961517
https://n.news.naver.com/mnews/article/003/0013867874?sid=101,자동차/모빌리티,"현대차 아이오닉 6 N, 월드카 어워즈 석권…""고성능차 게임 체인저""",현대차 아이오닉 6 N이 월드카 어워즈에서 세계 올해의 고성능 자동차 부문에서 석권하며 고성능차 게임 체인저로 부상하고 있다.,호재,2026-04-05 11:37,30.6,사실형,90.57579398155212
https://n.news.naver.com/mnews/article/366/0001155755?sid=101,제약/바이오,美·이란 휴전 지속 기대에 코스피 2%대 상승…5900선 턱 밑,코스피가 2%대 상승을 기록하며 5900선에 근접했다.,호재,2026-04-10 09:14,54.8,사실형,95.0
https://n.news.naver.com/mnews/article/215/0001248469?sid=101,2차전지,"테슬라, 네덜란드 성적표가 주목되는 이유 [마켓딥다이브]",테슬라의 고도화된 자율주행이 배터리 소모량을 5-10% 증가시키는 것으로 알려져 있습니다.,호재,2026-04-09 14:31,65.2,추론형,100.0
https://n.news.naver.com/mnews/article/003/0013878750?sid=101,2차전지,"신한은행, SK온과 'K-배터리' 해외 확장 지원…생산적금융 협약",신한은행과 SK온이 전기차용 2차전지·ESS 분야의 해외 사업 확대를 위한 협약을 체결했다.,호재,2026-04-09 17:13,7.6,사실형,87.5
https://n.news.naver.com/mnews/article/025/0003515247?sid=101,2차전지,"[Biz &amp; Now] 포스코홀딩스, 아르헨 리튬 염호 광권 인수",포스코홀딩스가 아르헨의 리튬 염호 광권을 인수하여 전기차 배터리 생산을 위한 규모를 확보했다.,호재,2026-04-10 00:02,12.3,사실형,99.3
https://n.news.naver.com/mnews/article/016/0002627581?sid=101,제약/바이오,나프타 쇼크에 원료·포장재 ‘비상’…중동발 공급망 ‘비상등’ 켠 제...,나프타 쇼크로 원료와 포장재 공급이 위협받고 있어 제약업계가 비상 상태에 빠졌다.,호재,2026-04-10 09:13,6.5,추론형,97.4
https://n.news.naver.com/mnews/article/015/0005273290?sid=101,제약/바이오,"이스라엘도 휴전 대열 합류 가능성…코스피, 강세 출발",코스피가 2% 넘게 상승하며 5900선 회복을 시도하고 있다.,호재,2026-04-10 09:01,30.4,사실형,80.4
https://n.news.naver.com/mnews/article/374/0000503547?sid=101,제약/바이오,이란전쟁에 국내 주식 10개 중 7개 녹았다,이란 전쟁 여파로 국내 증시에서 10개 중 7개 종목이 하락했다.,악재,2026-04-10 07:25,61.0,추론형,99.4
https://n.news.naver.com/mnews/article/009/0005663867?sid=105,제약/바이오,요즘 오너 3세들이 열공하는 분야는…대기업들 바이오 영토 확장 러시,"대기업들이 바이오 산업으로 영토를 확장하고 있으며, 오너 3세들이 이 분야에 관심을 두고 사업을 주도하고 있습니다.",호재,2026-04-10 06:21,34.9,사실형,66.9
https://n.news.naver.com/mnews/article/421/0008881340?sid=105,제약/바이오,"황제주서 고꾸라진 삼천당제약…""바이오주 옥석 가리기 중요성 남겨""",삼천당제약이 최근 50% 이상 급락하여 국내 바이오 업계의 신뢰 문제로 확산하는 논란의 중심에 섰다.,악재,2026-04-10 06:20,20.5,사실형,75.1
https://n.news.naver.com/mnews/article/001/0016013344?sid=101,제약/바이오,이란전쟁에 국내 주식 10개 중 7개 녹았다…하락률 1위는,이란 전쟁 여파로 국내 주식 10개 중 7개가 하락한 것으로 나타났습니다.,악재,2026-04-10 07:10,57.9,사실형,87.4
https://n.news.naver.com/mnews/article/215/0001248532?sid=101,제약/바이오,"잘 나가던 국장, 전쟁에 '휘청'...하락률 1위는",이란 전쟁 여파로 국내 증시 상장 종목 70%가 하락한 것으로 나타났다.,악재,2026-04-10 07:36,44.4,사실형,99.0
https://n.news.naver.com/mnews/article/018/0006254356?sid=101,제약/바이오,"바이오 코리아 2026 사전등록 D-8, 글로벌 협력과 투자 열기 고조","바이오 코리아 2026 사전등록 마감 임박, 글로벌 협력과 투자 기회 열리는 중",호재,2026-04-10 08:46,32.3,대화형,28.4
https://n.news.naver.com/mnews/article/417/0001138359?sid=101,제약/바이오,"""인류의 적 '암' 정복""…해외로 뻗는 루닛, 실적 정상화 속도 낸다","루닛은 해외 사업을 중심으로 실적 정상화 속도를 높이며, 암을 정복하는 데 효과적인 방법으로 인정을 받고 있다.",호재,2026-04-10 08:46,27.5,사실형,78.7
https://n.news.naver.com/mnews/article/022/0004119754?sid=101,제약/바이오,‘계약 부풀리기’ 그만… 제약·바이오 공시 뜯어 고친다,금융당국은 제약·바이오 공시 기준을 강화하고 호재성 정보를 부풀리는 행위를 막기 위해 작업에 들어간다.,호재,2026-04-10 06:02,15.6,사실형,54.8
https://n.news.naver.com/mnews/article/018/0006254334?sid=101,제약/바이오,"글로벌 최초 꿀벌 유전자치료제 앞세운 제놀루션, 그린바이오 사업으로...","제놀루션은 글로벌 최초로 꿀벌 낭충봉아부패병 유전자 치료제를 개발하고, 그린바이오 사업을 통해 실적 개선에 나선다.",호재,2026-04-10 08:22,54.5,사실형,44.2
https://n.news.naver.com/mnews/article/421/0008881311?sid=103,제약/바이오,"블록버스터 키우는 K-바이오, 글로벌 항암시장 위해 태평양 건넌다",K-바이오 기업들이 세계 최대 암 학회 AACR 2026에 대거 출전하며 최첨단 항암 기술을 선보일 예정이다.,호재,2026-04-10 06:00,60.4,사실형,45.4
https://n.news.naver.com/mnews/article/022/0004119763?sid=101,제약/바이오,"“다주택 양도세 중과유예, 5월 9일 신청까지 허용”…제약·바이오 공...","정부는 다주택자 양도소득세 중과 유예 기한을 5월 9일로 확정하고, 해당 일까지 토지거래허가 신청 시 중과 적용을 배제한다.",호재,2026-04-10 06:03,22.3,사실형,68.7
https://n.news.naver.com/mnews/article/417/0001138337?sid=101,제약/바이오,"[순혈주의 타파]야인에서 동지로…삼성맨 김태한, HLB 숙원 FDA승인 방점",삼성바이오로직스 전 대표 김태한이 HLB 바이오 부문 총괄 회장으로 선임되어 FDA 승인 결과 발표를 앞두고 중요한 역할을 할 것으로 예상된다.,호재,2026-04-10 05:53,26.6,사실형,65.0
https://n.news.naver.com/mnews/article/018/0006254313?sid=101,제약/바이오,"삼천당, 대만 특허 등록 역설…국제조사보고서·선행특허 ‘외면’ 논란...",삼천당제약은 대만 특허 등록 소식에 넥스트트레이드(NXT)에서 주가가 올라 정규장에서 하락했던 만큼을 회복하는 모습을 보였다.,호재,2026-04-10 08:02,38.0,사실형,60.3
https://n.news.naver.com/mnews/article/018/0006254322?sid=101,제약/바이오,"의약품 원료·포장'직격탄' vs CDMO '미소'...K바이오, 중동전쟁 장기화...","중동전쟁으로 국내 제약·바이오 업계가 본격적인 여파를 맞고 있으며, 원료의약품 업체는 고환율과 원유 공급 중단으로 이중고를 겪고 있지만, CDMO 업체는 고환율에 따른 수익 증가를 기대하고 있다.",호재,2026-04-10 08:12,68.0,사실형,56.9
https://n.news.naver.com/mnews/article/277/0005747560?sid=101,IT/반도체,"ADB, 韓성장률 1.7→1.9%상향…""반도체 호조, 중동전쟁 조기종식 전제""","ADB는 한국 성장률을 1.7%에서 1.9%로 상향 조정했으며, 반도체 호조와 중동 전쟁 조기 종식이 주요 요인이다.",호재,2026-04-10 09:00,6.6,사실형,90.2
https://n.news.naver.com/mnews/article/117/0004052653?sid=105,IT/반도체,"[단독] 삼성, 베트남에 6조 규모 반도체 패키징 공장 추진… AI 수요 대...",삼성전자는 베트남에 6조 규모의 반도체 패키징 공장을 건설하여 글로벌 공급망 리스크에 대응하고 인공지능(AI) 반도체 수요를 선점하고자 한다.,호재,2026-04-10 09:14,13.3,사실형,96.9
https://n.news.naver.com/mnews/article/014/0005505585?sid=101,IT/반도체,반도체가 끌어올리는 코스피...뉴욕증시 강보합에도 상승 출발 [fn개장시...,메타 자체 인공지능(AI) 모델 공개로 코스피가 상승했다.,호재,2026-04-10 09:14,21.6,사실형,49.6
https://n.news.naver.com/mnews/article/018/0006254353?sid=101,IT/반도체,"한투운용, 절세 투자 가이드북 공개 “ISA에서 연금까지 한 번에”","한투운용이 절세 투자 가이드북을 공개하며, 연금계좌를 비롯한 다양한 투자 옵션을 추천했다.",호재,2026-04-10 08:42,19.6,사실형,99.6
https://n.news.naver.com/mnews/article/016/0002627552?sid=105,IT/반도체,"“문워크 추는 휴머노이드·달탐사 로버 총출동”…KAIST, 4월 ‘과학축...","KAIST가 4월 '과학축제'를 개최하며, 로봇, 우주 기술, AI반도체 기술을 선보일 예정이다.",호재,2026-04-10 08:38,87.4,대화형,97.5
https://n.news.naver.com/mnews/article/277/0005747539?sid=101,IT/반도체,"한투운용, 절세 투자 가이드북 발간",한투운용이 절세 투자 가이드북을 발간하여 다양한 투자 전략을 제시했다.,호재,2026-04-10 08:45,37.0,사실형,99.6
https://n.news.naver.com/mnews/article/029/0003020914?sid=101,IT/반도체,제일건설㈜ ‘지제역 반도체밸리 풍경채 어바니티’ 입주 순항,제일건설㈜ '지제역 반도체밸리 풍경채 어바니티'가 입주와順항을 기록했습니다.,호재,2026-04-10 08:55,31.3,추론형,92.0
https://n.news.naver.com/mnews/article/018/0006254377?sid=101,IT/반도체,"SKT, 암·리벨리온과 '원팀' 구성...""엔비디아 GPU 의존도 낮춘다""",SK텔레콤이 Arm과 리벨리온과 손잡고 차세대 AI 데이터센터 인프라 혁신에 나선다.,호재,2026-04-10 08:52,26.2,사실형,48.7
https://n.news.naver.com/mnews/article/015/0005273285?sid=104,IT/반도체,'안전자산보다 낫다'…전쟁중에도 11% 조용히 오른 종목,엔비디아 주가는 52주 고점 대비 10% 이상 낮은 수준에 있다.,호재,2026-04-10 08:58,15.7,사실형,93.5
https://n.news.naver.com/mnews/article/016/0002627549?sid=105,IT/반도체,"‘CPU+NPU’ AI 서버 설루션 개발…SKT, AI DC 경쟁력 강화 박차",SK텔레콤이 Arm과 리벨리온과 함께 차세대 AI 인프라 혁신을 위한 전략적 파트너십을 체결했다.,호재,2026-04-10 08:36,14.1,사실형,89.4
https://n.news.naver.com/mnews/article/031/0001021148?sid=105,IT/반도체,KAIST 로봇 총출동…휴머노이드에서 우주 탐사 로버까지,"KAIST가 대전 DCC에서 전시회를 개최해 첨단 로봇, 우주 기술, AI반도체 기술을 소개한다.",호재,2026-04-10 08:15,81.5,대화형,48.5
https://n.news.naver.com/mnews/article/018/0006254341?sid=101,IT/반도체,"SK하이닉스, 영업이익 세계 3위 간다…목표가 190만원-KB",SK하이닉스가 영업이익 세계 3위로 올라간다.,호재,2026-04-10 08:30,37.3,사실형,49.4
https://n.news.naver.com/mnews/article/277/0005747518?sid=102,IT/반도체,"""과학을 놀이처럼""…KAIST, 체험형 과학 전시 대전·경기서 운영",KAIST는 체험형 과학 전시회를 대전과 경기 지역에서 운영하고 있다.,호재,2026-04-10 08:22,72.7,대화형,96.0
https://n.news.naver.com/mnews/article/366/0001155734?sid=101,IT/반도체,"KB證 “SK하이닉스, MS·구글 영업이익 뛰어넘을 것…목표가 190만원”",SK하이닉스가 인공지능 인프라 투자 확대로 메모리 반도체 가격이 상승할 것이라는 전망을 내놨다.,호재,2026-04-10 08:03,22.4,사실형,49.9
https://n.news.naver.com/mnews/article/018/0006253620?sid=101,2차전지,"엔플로우, 100억 규모 전고체전해질 공장 착공…양산 체제 진입 시동",엔플로우가 100억 규모 전고체전해질 공장을 착공하여 양산 체제 진입을 시작한다.,호재,2026-04-09 14:12,4.5,사실형,99.5
https://n.news.naver.com/mnews/article/014/0005505257?sid=101,2차전지,"엔플로우, '전고체·전해질 공장' 착공...양산 체제 진입 시동",엔플로우가 전고체·전해질 공장을 착공하여 양산 체제 진입을 시작했다.,호재,2026-04-09 15:45,4.9,사실형,99.5
https://n.news.naver.com/mnews/article/016/0002627312?sid=101,2차전지,"엔플로우, 전고체전해질 양산단계 진입한다",엔플로우가 천안에 100억 원을 투자해 공장을 착공하고 내년 1월부터 500kg의 전고체전해질을 생산하기 시작한다.,호재,2026-04-09 14:48,14.8,사실형,84.1
https://n.news.naver.com/mnews/article/374/0000503449?sid=101,2차전지,[증시 인사이트] 국내증시 동반 하락 마감…코스피 5800선 후퇴,"국내 증시는 하락 마감했으며, 2차전지 시장은 무게중심이 전고체로 이동 중이다.",호재,2026-04-09 16:34,32.7,사실형,62.0
https://n.news.naver.com/mnews/article/029/0003020847?sid=101,2차전지,"신한은행, SK온 손잡고 K-배터리 해외 확장 지원…“5억달러 보증 제공...",신한은행과 SK온이 전기차용 2차전지 및 ESS 분야 해외 사업 확대를 위한 업무협약을 체결했다.,호재,2026-04-09 16:36,10.9,사실형,92.1
https://n.news.naver.com/mnews/article/018/0006253823?sid=101,2차전지,[마켓인]전기차 캐즘 돌파구 ‘ESS’…“실적 보완 긍정적 신용도 반전...,전기차 시장 성장세 둔화로 국내 2차전지 업계가 어려움을 겪고 있다.,악재,2026-04-09 17:16,20.3,사실형,99.8
https://n.news.naver.com/mnews/article/243/0000096081?sid=101,2차전지,"신한은행, SK온과 'K-배터리' 해외 확장 지원",신한은행과 SK온이 전기차용 2차전지·ESS 분야의 해외 사업 확대를 위해 협약을 체결했다.,호재,2026-04-09 17:38,7.9,사실형,89.0
https://n.news.naver.com/mnews/article/018/0006254402?sid=101,제약/바이오,"코스피, 휴전 지속 안도감에 상승 출발…하이닉스 3%↑",코스피가 휴전 지속에 안도감을 타고 상승 출발하였습니다.,호재,2026-04-10 09:14,37.9,사실형,98.5
https://n.news.naver.com/mnews/article/028/0002799110?sid=103,제약/바이오,"[제약바이오 소식] 서울바이오허브–SK바이오팜, 오픈이노베이션 첫 협...","서울바이오허브와 SK바이오팜은 오픈 이노베이션 프로그램의 첫 기수 협력사 2곳을 선정했으며, 중추신경계 질환 치료제 분야의 유망 스타트업인 노보렉스와 쓰리브룩스테라퓨틱스가 선정되었다.",호재,2026-04-03 16:24,23.5,사실형,36.4
https://n.news.naver.com/mnews/article/421/0008867939?sid=103,제약/바이오,"SK바이오팜, 서울바이오허브와 중추신경계 스타트업 육성",SK바이오팜은 서울바이오허브와 함께 중추신경계 스타트업 육성을 위해 노보렉스와 쓰리브룩스테라퓨틱스를 선정하고 협약식을 개최했다.,호재,2026-04-03 09:14,17.8,대화형,36.3
https://n.news.naver.com/mnews/article/014/0005502026?sid=105,제약/바이오,"SK바이오팜-서울바이오허브, 오픈이노베이션 맞손","SK바이오팜과 서울바이오허브가 중추신경계 분야의 스타트업 2개사를 선정, 협약식을 개최했다.",호재,2026-04-03 09:22,16.9,사실형,27.1
https://n.news.naver.com/mnews/article/081/0003632231?sid=101,제약/바이오,"美 철강 완제품 25% 관세에 수출업계 촉각… 가전은 ‘비상’, 제약은 ‘...",미국 트럼프 행정부가 철강·알루미늄·구리 함량이 높은 파생 제품에 대해 25%의 관세를 부과하겠다고 발표했다.,악재,2026-04-03 13:22,21.2,사실형,75.3
https://n.news.naver.com/mnews/article/003/0013864864?sid=102,제약/바이오,"""신약 역량 지원 사격""…SK바이오팜, 스타트업 2곳 선정",SK바이오팜이 중추신경계 분야 유망 스타트업 2개사를 선정하고 협약식을 개최했다.,호재,2026-04-03 09:29,16.8,사실형,30.6
https://n.news.naver.com/mnews/article/003/0013865391?sid=102,제약/바이오,잇단 논란→고소→기자회견…삼천당제약에 무슨 일이?,"삼천당제약에 대한 논란이 확산되고 있으며, 회사 측의 해명과 법적대응 예고에도 쉽게 가라앉지 않는 모습이다.",악재,2026-04-03 11:07,60.2,사실형,77.9
https://n.news.naver.com/mnews/article/003/0013864039?sid=102,제약/바이오,"""약가 인하의 충격 최소화""…제약업계 대응 마련 '분주'",한국제약바이오협회는 약가 인하의 충격을 최소화하기 위해 긴급 이사장단회의를 열고 대응 계획을 논의했다.,호재,2026-04-02 16:40,40.4,대화형,39.0
https://n.news.naver.com/mnews/article/024/0000104550?sid=101,제약/바이오,"논란·고소→기자회견…삼천당제약, 무슨 말 할까","삼천당제약이 4월 6일 기자 간담회를 개최할 예정이며, 작전주 의혹과 불성실공시 논란에 대한 구체적인 설명과 향후 대응 방향을 제시할 것으로 예상된다.",악재,2026-04-03 14:45,59.3,사실형,46.7
https://n.news.naver.com/mnews/article/001/0016001202?sid=102,제약/바이오,"의정부시, 경제자유구역 바이오산업 육성 업무협약",의정부시는 가톨릭대와 산학협력단과 함께 경제자유구역 바이오산업 육성을 위한 업무협약을 체결했다.,호재,2026-04-03 14:28,37.5,대화형,32.8
https://n.news.naver.com/mnews/article/028/0002799125?sid=103,제약/바이오,"[제약바이오소식] 한국애브비-서울대병원, 항암제 조기 개발 협력 강화",한국애브비와 서울대병원은 항암제 조기 개발과 관련한 협력을 강화하기로 했다.,호재,2026-04-03 17:04,31.1,사실형,55.7
https://n.news.naver.com/mnews/article/003/0013861955?sid=102,제약/바이오,"식약처 ""희귀필수의약품센터와 '수급 모니터링' 간담회""",식약처와 한국희귀·필수의약품센터는 '2026년 현장 의약품 수급모니터링 네트워크'에 참여하는 8개 전문단체와 간담회를 개최하여 의약품 공급 상황을 상시 파악하고 대응하기 위한 방안을 논의하고 현황을 공유했다.,호재,2026-04-02 09:28,16.5,사실형,43.7
https://n.news.naver.com/mnews/article/030/0003414457?sid=102,제약/바이오,"SK바이오팜, 노보렉스·쓰리브룩스와 오픈이노베이션 협력",SK바이오팜이 노보렉스와 쓰리브룩스테라퓨틱스를 오픈이노베이션 지원 기업으로 선정하여 협력한다.,호재,2026-04-03 14:17,31.4,사실형,48.9
https://n.news.naver.com/mnews/article/011/0004606821?sid=103,제약/바이오,"SK바이오팜, 서울바이오허브와 맞손…스타트업 신약개발 돕는다",SK바이오팜과 서울바이오허브가 중추신경계 분야 유망 스타트업 2곳을 선정해 지원한다.,호재,2026-04-03 13:41,28.4,대화형,38.0
https://n.news.naver.com/mnews/article/277/0005744594?sid=101,제약/바이오,"SK바이오팜-서울바이오허브, CNS 분야 스타트업 2곳 선정",SK바이오팜이 CNS 분야 스타트업 2곳인 노보렉스와 쓰리브룩스테라퓨틱스를 선정해 1년간 연구 자문 및 협력센터를 개설한다.,호재,2026-04-03 09:51,15.6,사실형,37.2
https://n.news.naver.com/mnews/article/092/0002417403?sid=105,제약/바이오,"제약업계, 약가 개편안 대응 논의·산업계 충격 최소화 총력",제약업계는 정부의 약가 개편안에 대응하기 위해 산업계 충격을 최소화하는 총력 대응을 선언했다.,호재,2026-04-03 09:27,51.3,대화형,58.8
https://n.news.naver.com/mnews/article/022/0004118008?sid=101,제약/바이오,"“24시간 멈추면 끝”…삼성바이오로직스 파업 예고, 생산 중단 우려 커...","삼성바이오로직스 노사 갈등로 파업 예고, 생산 공정 유지를 위한 법적 대응에 나서며 긴장이 고조되고 있다.",악재,2026-04-03 10:58,7.5,사실형,68.9
https://n.news.naver.com/mnews/article/011/0004606998?sid=101,제약/바이오,"주가 반토막 삼천당제약, 대표 간담회 ‘정면승부’ 통할까 [마켓 시그...",삼천당제약은 주가 반토막 난 상황에서 기자간담회를 열어 향후 주가 향방을 결정할 것으로 관측된다.,호재,2026-04-04 06:35,53.3,사실형,64.3
https://n.news.naver.com/mnews/article/008/0005339657?sid=102,제약/바이오,파주시 '바이오 경제자유구역' 위해 글로벌 브레인 모였다,파주시는 '2026 파주 경제자유구역 바이오 컨퍼런스'를 개최하여 바이오산업의 미래를 논의하고 파주가 국제적 바이오산업 거점으로 성장하기 위한 중요한 출발점을 마련했습니다.,호재,2026-04-03 17:47,27.2,대화형,37.7
https://n.news.naver.com/mnews/article/079/0004132259?sid=101,제약/바이오,"제약바이오협회 ""제네릭 약가 대폭 인하 충격 최소화 총력""","제약바이오협회는 정부의 '약가제도 개선방안' 대응 계획 등을 논의하고, 산업계 충격을 최소화하는 데 총력을 기울이기로 했다.",호재,2026-04-02 16:46,32.8,대화형,34.7
https://n.news.naver.com/mnews/article/422/0000851645?sid=101,IT/반도체,삼성가 '12조 상속세' 이달 마침표…반도체·AI 투자 속도 낼까,삼성 오너 일가가 고 이건희 선대회장으로부터 물려받은 26조원 유산에 대한 약 12조원 규모의 상속세 납부를 이달 마무리합니다.,호재,2026-04-05 09:28,54.6,추론형,96.04983031749725
https://n.news.naver.com/mnews/article/001/0016002812?sid=105,IT/반도체,[AI위클리] 도구 넘어 '주체'로…생성형 이어 '에이전틱 AI' 시대,"과학기술정보통신부, 에이전틱 AI 생태계 조성 민·관 협력체를 결성하고 에이전틱 AI 기반 인프라 운영 서비스를 출시했다.",호재,2026-04-05 09:30,24.1,사실형,71.17069313923517
https://n.news.naver.com/mnews/article/014/0005502444?sid=101,IT/반도체,"""AI 다음은 네트워크""…광통신株, ‘마지막 퍼즐’로 급부상",광통신 기술이 AI 성능 구현의 마지막 퍼즐로 평가받는 영역으로 인식되어 주식 시장에 큰 관심을 끌고 있다.,호재,2026-04-05 06:01,28.6,사실형,79.05122843881448
https://n.news.naver.com/mnews/article/001/0016002691?sid=102,IT/반도체,[대학 AI부트캠프] ①기업과 손잡고 'AI 인재' 양성 속도전,"교육부는 40개 대학을 선정하여 'AI 부트캠프' 사업을 진행할 예정이다. 이 사업은 5년간 14억2천500만원의 재정 지원을 받고, 연간 100명 이상의 인재를 양성할 예정이다.",호재,2026-04-05 07:00,39.6,사실형,76.05544403195381
https://n.news.naver.com/mnews/article/018/0006250480?sid=101,IT/반도체,"삼성·LG전자, 1분기 성적표 공개...반도체 역대급 실적 낸다","삼성전자와 LG전자가 1분기 잠정실적을 발표하며, 삼성전자는 반도체 슈퍼사이클에 힘입어 사상 최대 실적을 달성했다.",호재,2026-04-05 14:25,30.2,사실형,83.39373680452505
https://n.news.naver.com/mnews/article/001/0016002737?sid=105,IT/반도체,소버린 AI 한계론 확산…한국 'AI 바우처' 재조명,"소버린 AI 한계론이 확산되고 있으며, 한국형 AI 바우처는 투자와 도입을 동시에 견인하는 효과가 있다고 평가되고 있습니다.",호재,2026-04-05 07:55,30.5,사실형,55.73609210550785
https://n.news.naver.com/mnews/article/014/0005502549?sid=105,IT/반도체,1천조 AI인프라 경쟁 점화...AI '경쟁의 축' 인프라로 전환[스페셜리포트...,"빅테크 기업들이 최대 1000조원 규모의 AI 투자 계획을 내놨고, 인프라 구축에 집중하고 있다.",호재,2026-04-05 14:09,30.9,사실형,68.21482552137846
https://n.news.naver.com/mnews/article/014/0005502627?sid=105,IT/반도체,AI 주도권 좌우할 ‘인프라’… 빅테크 1000조 투자경쟁 점화 [이구순의...,글로벌 빅테크 기업들이 사상 최대 규모의 인공지능(AI) 투자 계획을 내놓고 있다.,호재,2026-04-05 18:19,29.3,사실형,68.37434708787542
https://n.news.naver.com/mnews/article/008/0005339975?sid=101,IT/반도체,RFHIC 신고가 울린 이 리포트…게임 체험·반도체 탐방도 눈길,"RFHIC의 주가가 2028년까지 가파른 상승세를 보일 것으로 전망되며, 방산·통신 부문에서 대형 수주 가능성이 높아진다.",호재,2026-04-05 17:43,17.2,예측형,52.450339066732944
https://n.news.naver.com/mnews/article/008/0005339973?sid=101,IT/반도체,'기본 단위가 수백억'…반도체 스타트업들 벤처투자 시장 훈풍 주도,반도체 스타트업들의 대규모 투자유치 소식이 눈길을 끌었다.,호재,2026-04-05 17:30,23.8,사실형,96.25011899254538
